family;domain;pred;prob_dga;detected
gen2k26ver1;dinner-karl-century.com;1;0.999943;True
gen2k26ver1;face-pick-partner.org;1;0.999983;True
gen2k26ver1;period-harmonie-purchase.ai;1;0.999982;True
gen2k26ver1;students-bike-cottage.inter;1;0.999980;True
gen2k26ver1;quis-suck-thermal.inter;1;0.999982;True
gen2k26ver1;defend-seattle-brunner.com;1;0.989511;True
gen2k26ver1;naked-shapes-rally.org;1;0.999975;True
gen2k26ver1;uranus-samba-monsters.inter;1;0.999980;True
gen2k26ver1;mice-iana-pipes.ai;1;0.999980;True
gen2k26ver1;yeah-paste-pilot.inter;1;0.999983;True
gen2k26ver1;relating-deluxe-desktop.org;1;0.999984;True
gen2k26ver1;emacs-loans-secure.ai;1;0.999542;True
gen2k26ver1;expert-dense-deaf.ai;1;0.999984;True
gen2k26ver1;html-stopping-dome.com;1;0.999982;True
gen2k26ver1;anyone-detect-safest.org;1;0.999438;True
gen2k26ver1;table-shorter-problem.net;1;0.999984;True
gen2k26ver1;precise-bradner-example.com;1;0.999982;True
gen2k26ver1;motion-lemon-conveyed.ai;1;0.999984;True
gen2k26ver1;tiger-galileo-obtain.inter;1;0.999983;True
gen2k26ver1;belt-double-inkjet.org;1;0.999982;True
gen2k26ver1;lrstn-samoa-immune.inter;1;0.999978;True
gen2k26ver1;wifi-piece-hiesu.org;1;0.996116;True
gen2k26ver1;started-crucial-field.net;1;0.999984;True
gen2k26ver1;fountain-laugh-dividend.org;1;0.999982;True
gen2k26ver1;memphis-hash-further.inter;1;0.999983;True
gen2k26ver1;makes-womens-bicycle.net;1;0.999979;True
gen2k26ver1;enim-worker-vice.ai;1;0.999983;True
gen2k26ver1;payday-feels-syria.org;1;0.999982;True
gen2k26ver1;sharp-pumps-guardian.ai;1;0.999983;True
gen2k26ver1;fibre-without-mixing.inter;1;0.999980;True
gen2k26ver1;verbis-locale-infinite.org;1;0.999569;True
gen2k26ver1;hebrew-escaping-arrive.ai;1;0.999984;True
gen2k26ver1;topless-msie-poison.ai;1;0.999966;True
gen2k26ver1;sector-mood-futures.net;1;0.999983;True
gen2k26ver1;madelina-same-king.inter;1;0.999983;True
gen2k26ver1;planner-surely-area.org;1;0.999983;True
gen2k26ver1;meters-vampire-losing.org;1;0.999982;True
gen2k26ver1;talem-domains-techno.org;1;0.999983;True
gen2k26ver1;nick-tired-recent.org;1;0.999984;True
gen2k26ver1;iure-liable-tail.org;1;0.999983;True
gen2k26ver1;winning-lowest-seek.inter;1;0.999983;True
gen2k26ver1;cost-opens-grove.inter;1;0.999984;True
gen2k26ver1;cuba-costumes-cause.com;1;0.999983;True
gen2k26ver1;develop-domains-treasury.inter;1;0.999983;True
gen2k26ver1;excuse-serve-olim.inter;1;0.999980;True
gen2k26ver2;mesitae-untrod-bixa.inter;0;0.000032;False
gen2k26ver2;brevetcy-bispore-roid.inter;0;0.053403;False
gen2k26ver2;ibididae-unhalsed-unction.org;1;0.998352;True
gen2k26ver2;foil-rotated-lampong.ai;1;0.999221;True
gen2k26ver2;croakily-arioi-sweeny.ai;0;0.009936;False
gen2k26ver2;ciliary-sarlyk-grasping.com;1;0.989430;True
gen2k26ver2;feckly-upbubble-ailette.com;1;0.991015;True
gen2k26ver2;replant-roloway-sailor.net;0;0.011420;False
gen2k26ver2;soapily-allabuta-undesign.org;0;0.000116;False
gen2k26ver2;jumbuck-unseat-dime.ai;0;0.041153;False
gen2k26ver2;bemuddle-pelias-hevea.com;0;0.036769;False
gen2k26ver2;suliote-mesial-visionic.inter;0;0.012147;False
gen2k26ver2;icon-towline-toellite.com;1;0.998475;True
gen2k26ver2;bruting-mordella-romanly.ai;0;0.000080;False
gen2k26ver2;alibi-tabidly-daggly.ai;0;0.000062;False
gen2k26ver2;arienzo-spaver-meter.inter;0;0.005302;False
gen2k26ver2;pennated-argonaut-poser.ai;1;0.997199;True
gen2k26ver2;unjoking-exrupeal-blaze.org;1;0.999969;True
gen2k26ver2;waiter-leukotic-beanbags.inter;1;0.998736;True
gen2k26ver2;command-dispermy-pram.org;0;0.023871;False
gen2k26ver2;aquatone-wiper-nonpress.net;1;0.999709;True
gen2k26ver2;shote-nema-unbelied.com;0;0.000028;False
gen2k26ver2;gunhouse-mendee-stengah.org;0;0.379378;False
gen2k26ver2;fronted-darren-pecora.com;0;0.000203;False
gen2k26ver2;suscept-waxbush-calcite.org;1;0.999976;True
gen2k26ver2;sixhynde-collapse-quiche.org;0;0.023871;False
gen2k26ver2;append-pretardy-flatus.org;0;0.020489;False
gen2k26ver2;liny-annelid-bunty.inter;0;0.000029;False
gen2k26ver2;kakan-perk-warree.ai;0;0.000027;False
gen2k26ver2;alod-sang-rubelet.net;0;0.000029;False
gen2k26ver2;barksome-stanly-giftless.inter;1;0.999979;True
gen2k26ver2;cuailnge-butyryl-cluttery.com;0;0.045016;False
gen2k26ver2;howkit-tectal-zwitter.inter;0;0.018405;False
gen2k26ver2;fulgur-peplus-imperata.inter;0;0.032344;False
gen2k26ver2;motility-medial-eparchy.ai;0;0.005302;False
gen2k26ver2;nonane-agony-highest.org;1;0.999982;True
gen2k26ver2;relais-unhuman-encina.inter;0;0.010987;False
gen2k26ver2;pessimal-josh-bimeby.inter;0;0.009860;False
gen2k26ver2;lathee-unbay-ashiness.net;1;0.981453;True
gen2k26ver2;prolixly-softling-diogenic.net;1;0.996116;True
gen2k26ver2;mistitle-saguaro-thing.net;0;0.004007;False
gen2k26ver2;mongoyo-mohave-skelping.inter;0;0.011332;False
gen2k26ver2;heady-tudor-syndetic.net;0;0.000047;False
gen2k26ver2;suricate-bitten-ionist.com;1;0.997917;True
gen2k26ver2;glam-settler-dromic.inter;1;0.996727;True
gen2k26ver2;onerous-duress-crowl.inter;1;0.984575;True
gen2k26ver2;kitchen-bifront-tiberius.inter;1;0.994180;True
gen2k26ver2;melam-boletus-goldless.org;0;0.001701;False
gen2k26ver2;potgun-ablative-lunka.inter;1;0.999888;True
gen2k26ver2;strounge-hazeless-geet.net;0;0.005140;False
gen2k26ver2;faker-agrege-beode.org;0;0.000040;False
gen2k26ver2;trysting-athymic-abducent.ai;0;0.159217;False
gen2k26ver2;resuit-packable-crib.com;0;0.007577;False
gen2k26ver2;corambis-pantheum-sourish.org;1;0.999864;True
gen2k26ver2;volage-babeship-nummary.com;1;0.999075;True
gen2k26ver2;wheyey-calvary-moodily.com;1;0.998968;True
gen2k26ver2;spidered-beleaf-cibol.ai;0;0.000027;False
gen2k26ver2;facular-acrasida-serranus.ai;0;0.000051;False
gen2k26ver2;topaz-characin-unbench.ai;0;0.000039;False
gen2k26ver2;hackee-gnosis-frig.inter;0;0.000031;False
gen2k26ver2;haptic-leonid-petuntse.com;0;0.055413;False
gen2k26ver2;latron-leden-lonesome.inter;0;0.012821;False
gen2k26ver2;noseburn-pugman-joyleaf.com;1;0.999915;True
gen2k26ver2;dulosis-scurfer-synaxary.net;0;0.311741;False
gen2k26ver2;hurtless-pekan-racemic.ai;1;0.992062;True
gen2k26ver2;modify-paired-passkey.ai;1;0.999982;True
gen2k26ver2;ental-blade-patavian.net;0;0.028436;False
gen2k26ver2;pasterer-firca-avaunt.ai;0;0.000767;False
gen2k26ver2;foveola-vallary-hayraker.com;0;0.002801;False
gen2k26ver2;laciness-eyedrop-inject.ai;1;0.983470;True
gen2k26ver2;tourette-zamicrus-times.ai;0;0.000044;False
gen2k26ver2;upgrave-hypozoa-puffball.inter;1;0.998696;True
gen2k26ver2;mousse-tenthly-florinda.org;0;0.036494;False
gen2k26ver2;areology-koali-validly.ai;1;0.969785;True
gen2k26ver2;rupitic-snerp-whine.com;0;0.010653;False
gen2k26ver2;santapee-gona-wanter.inter;0;0.010902;False
gen2k26ver2;avar-devonian-sirius.net;1;0.987472;True
gen2k26ver2;koli-disbloom-acrania.net;0;0.002981;False
gen2k26ver2;rosewise-uplooker-nozzle.net;1;0.999983;True
gen2k26ver2;ihleite-pinfall-aphorize.org;1;0.995735;True
gen2k26ver2;amixia-sorbin-conarial.ai;0;0.006290;False
gen2k26ver2;indeedy-aloid-arboret.com;0;0.004070;False
gen2k26ver2;kriton-lymph-lockpin.net;0;0.000099;False
gen2k26ver2;apogamic-astrain-kuki.org;0;0.035411;False
gen2k26ver2;dormancy-storeman-malease.org;1;0.997065;True
gen2k26ver2;outsavor-preboast-redeem.com;1;0.999984;True
gen2k26ver2;acopic-caverned-snowfall.net;1;0.996462;True
gen2k26ver2;halakist-runman-pierrot.org;0;0.035411;False
gen2k26ver2;upbrace-pigsty-unvented.net;1;0.994531;True
gen2k26ver2;howling-carbamyl-cakey.com;0;0.000043;False
gen2k26ver2;sheepish-spermic-waspen.com;1;0.999015;True
gen2k26ver2;launcher-mixhill-patuxent.net;1;0.999654;True
gen2k26ver2;taphouse-jowari-hornerah.net;1;0.999969;True
gen2k26ver2;voeten-sheratan-longhead.inter;1;0.997981;True
gen2k26ver2;wonned-unhayed-bryce.ai;1;0.999961;True
gen2k26ver2;ambusher-wick-overhuge.inter;1;0.999722;True
gen2k26ver2;whimble-else-thankee.org;1;0.997242;True
gen2k26ver2;caup-xanthone-laugher.inter;1;0.993902;True
gen2k26ver2;unlame-bedded-babs.com;0;0.000038;False
gen2k26ver2;stemmed-longe-willock.inter;1;0.565539;True
gen2k26ver2;octofid-agnation-gargoyle.net;1;0.998793;True
gen2k26ver2;gainage-semen-nasality.net;1;0.997488;True
gen2k26ver2;sheard-milesima-enliven.org;1;0.985608;True
gen2k26ver2;cumene-curtal-geechee.inter;1;0.997155;True
gen2k26ver2;liable-unstuff-noria.ai;1;0.999982;True
gen2k26ver2;malus-lagen-lawnlike.com;0;0.020177;False
gen2k26ver2;entirety-astute-unsorry.org;1;0.996116;True
gen2k26ver2;nonlife-gaussage-cacao.com;1;0.969091;True
gen2k26ver2;pentyl-exomis-pompey.com;0;0.004468;False
gen2k26ver2;dabster-oban-natt.net;0;0.000027;False
gen2k26ver2;lemur-wattless-drupa.inter;1;0.774924;True
gen2k26ver2;thenar-zecchino-uraemic.net;1;0.989182;True
gen2k26ver2;dovelet-arctalia-could.inter;1;0.999974;True
gen2k26ver2;paphian-argenol-frondent.net;0;0.046725;False
gen2k26ver2;peelite-gnathal-macduff.net;0;0.164248;False
gen2k26ver2;pamela-fasces-prester.ai;0;0.000386;False
gen2k26ver2;kappa-repaste-overhusk.ai;0;0.023153;False
gen2k26ver2;semimill-stannate-cyclical.net;1;0.999982;True
gen2k26ver2;tzental-mulga-testril.org;0;0.017309;False
gen2k26ver2;markshot-scaffer-craisey.net;1;0.999842;True
gen2k26ver2;reboulia-tabut-ramrod.com;0;0.013742;False
gen2k26ver2;stannery-poncirus-opaled.ai;1;0.999183;True
gen2k26ver2;dodgy-alani-vocal.inter;0;0.002715;False
gen2k26ver2;armozeen-tokened-gundi.net;1;0.988842;True
gen2k26ver2;kiowan-petalia-edema.org;0;0.000028;False
gen2k26ver2;ducula-benzyl-additory.com;0;0.005140;False
gen2k26ver2;rabbiter-fusional-unsappy.org;0;0.200871;False
gen2k26ver2;fibered-brassart-akinesic.net;1;0.971779;True
gen2k26ver2;shuffle-anotto-parabema.inter;1;0.985496;True
gen2k26ver2;purine-outheart-soum.inter;0;0.045353;False
gen2k26ver2;scazon-puree-semiball.ai;0;0.004199;False
gen2k26ver2;cellarer-whaly-stench.com;0;0.011245;False
gen2k26ver2;beginger-aplastic-unhairy.inter;1;0.999980;True
gen2k26ver2;dreamery-nativist-profit.org;0;0.000028;False
gen2k26ver2;daggers-bactrian-craunch.inter;1;0.999481;True
gen2k26ver2;anilic-isodomic-neuter.net;0;0.168309;False
gen2k26ver2;asquare-bibber-coracler.inter;0;0.000106;False
gen2k26ver2;sacope-diascopy-blesser.org;1;0.996925;True
gen2k26ver2;whein-rial-krypton.inter;0;0.000032;False
gen2k26ver2;phytonic-limbus-isograph.com;0;0.002360;False
gen2k26ver2;idotea-hyoideal-espundia.inter;0;0.000040;False
gen2k26ver2;regulize-bawd-rove.inter;1;0.998299;True
gen2k26ver2;adhamant-manioc-wiggy.inter;0;0.040846;False
gen2k26ver2;herbwife-litation-mysidae.net;1;0.999959;True
gen2k26ver2;unaimed-propago-teutonic.inter;1;0.999956;True
gen2k26ver2;seraglio-lich-bemuddy.org;1;0.989986;True
gen2k26ver2;excedent-urheen-gourdy.net;0;0.066569;False
gen2k26ver2;eyestalk-habnab-untorn.inter;1;0.999839;True
gen2k26ver2;incitive-axofugal-hoofs.inter;1;0.987375;True
gen2k26ver2;lobcock-gunong-mahar.com;0;0.000034;False
gen2k26ver2;exilarch-grimly-unlay.ai;1;0.999976;True
gen2k26ver2;tigrean-scutulum-minar.ai;1;0.981875;True
gen2k26ver2;ritling-ectozoic-octuplet.org;0;0.035411;False
gen2k26ver2;sertulum-sudanese-paeonic.com;0;0.032590;False
gen2k26ver2;coati-theah-brava.org;0;0.000028;False
gen2k26ver2;stefan-setout-shotten.org;1;0.995930;True
gen2k26ver2;fumer-prevue-myrrhol.net;1;0.996925;True
gen2k26ver2;pavonian-begash-aftonian.com;1;0.996517;True
gen2k26ver2;poultice-coroner-cabriole.inter;0;0.030444;False
gen2k26ver2;dingbat-waisted-goonie.inter;1;0.998352;True
gen2k26ver2;egence-ashet-gateward.org;0;0.021781;False
gen2k26ver2;uptower-haveage-turmit.inter;1;0.999977;True
gen2k26ver2;horizon-ascorbic-decrepit.com;1;0.999901;True
gen2k26ver2;plautus-informal-relief.net;0;0.017177;False
gen2k26ver2;unified-trepid-unhomely.inter;1;0.999722;True
gen2k26ver2;assishly-lilywort-torreya.org;1;0.953275;True
gen2k26ver2;falconry-roomer-tempo.net;0;0.008644;False
gen2k26ver2;tovaria-betinge-gaily.inter;0;0.000136;False
gen2k26ver2;nils-riksmaal-rauli.org;0;0.000027;False
gen2k26ver2;roodebok-almagra-trochili.org;0;0.000031;False
gen2k26ver2;ravelin-planury-avenin.org;0;0.000038;False
gen2k26ver2;frillily-untewed-gommelin.net;1;0.997783;True
gen2k26ver2;unstout-mediant-socratic.org;1;0.980281;True
gen2k26ver2;teguima-alogism-jota.com;1;0.821044;True
gen2k26ver2;camphane-begari-uncraven.inter;1;0.975012;True
gen2k26ver2;increep-limurite-seatwork.inter;1;0.999923;True
gen2k26ver2;dehgan-spud-helena.com;0;0.000055;False
gen2k26ver2;phulkari-flavin-pritch.com;0;0.010653;False
gen2k26ver2;rectoral-ruptile-adipsia.org;0;0.000040;False
gen2k26ver2;jermonal-cresset-epitrite.ai;0;0.054803;False
gen2k26ver2;biphase-triceria-corallet.ai;1;0.983470;True
gen2k26ver2;unslot-milliard-samnite.ai;1;0.999793;True
gen2k26ver2;soldi-aridge-uranitic.inter;1;0.999980;True
gen2k26ver2;hangar-gedackt-annelid.ai;0;0.000607;False
gen2k26ver2;stolenly-bagnio-desultor.inter;0;0.484136;False
gen2k26ver2;shipworm-access-haikai.net;1;0.999867;True
gen2k26ver2;sartor-doodle-rallier.com;0;0.010489;False
gen2k26ver2;sacrum-critic-chytroi.com;1;0.976847;True
gen2k26ver2;coral-shrivel-remeant.ai;1;0.992062;True
gen2k26ver2;precious-hanna-hallel.inter;0;0.000044;False
gen2k26ver2;knap-fatidic-copastor.ai;1;0.990514;True
gen2k26ver2;deluder-spoucher-exegeses.inter;1;0.988492;True
gen2k26ver2;lucy-valsoid-tabbarea.org;0;0.004399;False
gen2k26ver2;microzoa-notional-hack.net;1;0.998736;True
gen2k26ver2;whey-breadman-sacking.ai;0;0.000055;False
gen2k26ver2;flincher-daunter-unstick.net;1;0.998736;True
gen2k26ver2;owrehip-grayfly-substant.org;1;0.999726;True
gen2k26ver2;aceship-ladik-taxman.inter;0;0.000182;False
gen2k26ver2;mintman-nickel-emersion.net;0;0.000154;False
gen2k26ver2;meece-rangler-tagilite.com;0;0.076684;False
gen2k26ver2;cestidae-aurochs-bivocal.ai;1;0.999898;True
gen2k26ver2;unknew-flaggily-viga.com;1;0.997449;True
gen2k26ver2;peachick-mousmee-cusso.com;0;0.095013;False
gen2k26ver2;inward-oestrid-rejector.ai;1;0.999982;True
gen2k26ver2;premourn-smile-myatonia.com;0;0.001755;False
gen2k26ver2;rheadine-hypogean-scads.net;0;0.004610;False
gen2k26ver2;lateen-dicrotic-acanth.ai;1;0.999542;True
gen2k26ver2;pussytoe-hoddle-aweek.inter;1;0.998012;True
gen2k26ver2;repugner-timothy-yetapa.com;1;0.999977;True
gen2k26ver2;perform-asearch-cropshin.com;1;0.999960;True
gen2k26ver2;faintful-overfear-grabber.org;1;0.990292;True
gen2k26ver2;beata-boned-karel.com;0;0.019124;False
gen2k26ver2;oldness-dapico-maclurea.ai;0;0.015906;False
gen2k26ver2;ruesome-forcer-cancan.com;1;0.999858;True
gen2k26ver2;phossy-pycnotic-filace.ai;0;0.010653;False
gen2k26ver2;feltwort-bhutia-vina.ai;0;0.000032;False
gen2k26ver2;ontarian-afshah-sherpa.net;0;0.000038;False
gen2k26ver2;paulian-bungle-antiflux.ai;0;0.000031;False
gen2k26ver2;eave-moiling-railman.com;0;0.000029;False
gen2k26ver2;ceratium-homy-ratcher.inter;0;0.000043;False
gen2k26ver2;hider-saiga-amuck.inter;0;0.000085;False
gen2k26ver2;indian-agedly-overegg.net;1;0.988222;True
gen2k26ver2;inarch-sillyism-fishman.org;1;0.999915;True
gen2k26ver2;snorty-tight-larriman.com;0;0.010987;False
gen2k26ver2;outsole-vail-aircrew.net;0;0.000062;False
gen2k26ver2;logology-djerib-atreptic.com;0;0.257765;False
gen2k26ver2;deriver-thrinter-leasow.net;1;0.999983;True
gen2k26ver2;conamed-subrule-sphexide.org;1;0.999980;True
gen2k26ver2;terutero-becram-spunkily.inter;1;0.992988;True
gen2k26ver2;muncher-cordon-landward.inter;1;0.991153;True
gen2k26ver2;upbar-avitic-germanic.org;0;0.010653;False
gen2k26ver2;briny-chayroot-kongo.org;0;0.000028;False
gen2k26ver2;rabiform-whole-drona.net;0;0.002217;False
gen2k26ver2;droud-cuneatic-quaedam.com;0;0.250638;False
gen2k26ver2;unturbid-evelong-papyri.inter;1;0.990064;True
gen2k26ver2;pairment-trombe-chauchat.org;1;0.973443;True
gen2k26ver2;capsula-bend-moriori.org;0;0.024054;False
gen2k26ver2;apathus-flavour-meros.org;0;0.004332;False
gen2k26ver2;jagath-frigoric-gatepost.com;0;0.000315;False
gen2k26ver2;tutela-reannoy-sake.net;0;0.007636;False
gen2k26ver2;thwartly-geechee-vesuvian.ai;1;0.996925;True
gen2k26ver2;blinder-neutron-antipyic.org;0;0.009860;False
gen2k26ver2;strave-manis-ondine.ai;0;0.000027;False
gen2k26ver2;pivoter-digenous-hastener.inter;0;0.165593;False
gen2k26ver2;ticket-rigorism-lapland.ai;0;0.006488;False
gen2k26ver2;clio-outfable-bonzer.net;0;0.000027;False
gen2k26ver2;graeme-hysteria-pindaric.inter;1;0.996827;True
gen2k26ver2;knag-spiel-valved.com;0;0.000732;False
gen2k26ver2;polyarch-juggler-decipium.net;1;0.997242;True
gen2k26ver2;than-tintist-tiersman.ai;1;0.975946;True
gen2k26ver2;aerogel-zarp-vimen.org;0;0.000038;False
gen2k26ver2;tuna-rhizine-unmortal.inter;0;0.000163;False
gen2k26ver2;silklike-opacify-duomachy.com;1;0.999934;True
gen2k26ver2;yesso-cytode-sicklied.inter;1;0.998012;True
gen2k26ver2;vesper-obtect-telfer.com;0;0.000038;False
gen2k26ver2;giantize-defluous-refall.net;1;0.999980;True
gen2k26ver2;zoosis-pyrgom-empathic.inter;1;0.995170;True
gen2k26ver2;arbalo-hawkbill-clow.com;1;0.967899;True
gen2k26ver2;motion-gemuti-watching.inter;0;0.057705;False
gen2k26ver2;unepic-viminal-vicilin.com;1;0.999849;True
gen2k26ver2;aphemic-chelate-killwort.inter;1;0.999940;True
gen2k26ver2;amidic-eclectic-prawner.org;0;0.000363;False
gen2k26ver2;betwine-atta-feloid.inter;0;0.028871;False
gen2k26ver2;retier-kayo-metazoan.inter;0;0.221351;False
gen2k26ver2;kermanji-fraud-moldable.org;0;0.000068;False
gen2k26ver2;unsour-druxy-fusuma.net;1;0.963231;True
gen2k26ver2;wongshy-samaroid-privity.inter;1;0.755637;True
gen2k26ver2;chakram-enkidu-cyclopy.net;0;0.017986;False
gen2k26ver2;lavabo-limeless-greenhew.org;0;0.000040;False
gen2k26ver2;abilo-colleter-subplant.com;1;0.837620;True
gen2k26ver2;jackboy-saran-immarble.inter;0;0.005302;False
gen2k26ver2;wainful-clue-yodel.ai;1;0.999956;True
gen2k26ver2;detoxify-nacelle-shaigia.org;0;0.000035;False
gen2k26ver2;boletus-turma-potted.ai;0;0.000028;False
gen2k26ver2;drusy-alfur-variance.inter;1;0.996235;True
gen2k26ver2;sizzard-casebook-breakage.com;1;0.999913;True
gen2k26ver2;rachis-ruswut-bollworm.org;0;0.000038;False
gen2k26ver2;magsman-horsedom-precopy.inter;1;0.999979;True
gen2k26ver2;kuchen-unfrosty-giustina.ai;0;0.000027;False
gen2k26ver2;calandra-cute-fiddle.org;1;0.973844;True
gen2k26ver2;iberic-thurnia-hematein.net;0;0.000278;False
gen2k26ver2;overwade-maro-sludgy.net;0;0.004332;False
gen2k26ver2;careless-discern-nottoway.org;1;0.999943;True
gen2k26ver2;sarsar-baseness-sharpish.inter;1;0.993902;True
gen2k26ver2;brain-nathless-fragment.inter;1;0.999971;True
gen2k26ver2;tunnor-socker-manatee.net;1;0.973844;True
gen2k26ver2;merlon-sulides-scrutate.org;0;0.000034;False
gen2k26ver2;undim-unlead-dulcify.ai;1;0.975762;True
gen2k26ver2;strength-reattach-eciliate.inter;1;0.999982;True
gen2k26ver2;scherzo-euhedral-rapier.net;0;0.000911;False
gen2k26ver2;conicine-spionid-patagial.com;0;0.018978;False
gen2k26ver2;drumloid-giftless-lacunal.net;1;0.999979;True
gen2k26ver2;sapid-roscid-cyclical.com;1;0.986151;True
gen2k26ver2;srikanth-acidoid-mutule.com;0;0.002051;False
gen2k26ver2;recurrer-mesabite-predusk.net;1;0.999967;True
gen2k26ver2;vinny-ergotist-missment.ai;0;0.014282;False
gen2k26ver2;scallop-stomate-tanglad.net;1;0.982423;True
gen2k26ver2;deltoid-porrima-polyemia.com;0;0.000310;False
gen2k26ver2;anguiped-zendic-vitamin.org;1;0.995532;True
gen2k26ver2;quirinal-embronze-gambler.net;0;0.005302;False
gen2k26ver2;cantina-halsfang-velal.net;0;0.012920;False
gen2k26ver2;pipeless-scrapy-sella.inter;1;0.971992;True
gen2k26ver2;della-septi-barnard.com;0;0.000363;False
gen2k26ver2;bebathe-sammer-nameless.net;1;0.999977;True
gen2k26ver2;vitrean-sanative-olefin.net;0;0.003075;False
gen2k26ver2;didna-woning-loanword.org;1;0.987568;True
gen2k26ver2;caller-dreamful-flaglet.com;1;0.995993;True
gen2k26ver2;gauntlet-paresis-overleaf.com;1;0.994615;True
gen2k26ver2;trank-syntony-mobula.org;0;0.000035;False
gen2k26ver2;rashing-germal-gorger.org;0;0.000066;False
gen2k26ver2;overwalk-pial-slatted.net;1;0.982823;True
gen2k26ver2;waking-gehenna-napalm.inter;0;0.000047;False
gen2k26ver2;deform-debruise-winer.com;0;0.195440;False
gen2k26ver2;inserter-oxystome-siluroid.ai;0;0.005911;False
gen2k26ver2;lawproof-ruth-batetela.com;0;0.006004;False
gen2k26ver2;overheat-masterer-ariot.org;0;0.012054;False
gen2k26ver2;aftmost-hairy-circa.com;1;0.999979;True
gen2k26ver2;bernese-conic-nebel.ai;0;0.000040;False
gen2k26ver2;saintly-paltrily-rubedity.inter;0;0.011687;False
gen2k26ver2;faba-stern-guising.com;0;0.000051;False
gen2k26ver2;anent-extorter-playday.inter;1;0.926304;True
gen2k26ver2;cahill-swooned-reincite.inter;1;0.999972;True
gen2k26ver2;adonic-baniya-baselike.ai;0;0.001264;False
gen2k26ver2;bridoon-bulleted-rutuli.com;0;0.000062;False
gen2k26ver2;clawer-walapai-crotonic.net;1;0.971564;True
gen2k26ver2;whangam-beant-paxillus.net;1;0.999977;True
gen2k26ver2;hobber-tape-afetal.ai;0;0.000029;False
gen2k26ver2;mommet-untasted-begloom.com;1;0.982288;True
gen2k26ver2;duffing-wastrife-ameen.org;0;0.028871;False
gen2k26ver2;puistie-uncock-stricker.net;0;0.060529;False
gen2k26ver2;charer-blaw-speltoid.org;1;0.661376;True
gen2k26ver2;linty-anaclete-bongo.net;0;0.000073;False
gen2k26ver2;bulling-sima-seedage.inter;0;0.018405;False
gen2k26ver2;jurist-momotus-alco.ai;0;0.000027;False
gen2k26ver2;shammish-unugly-keener.inter;1;0.999301;True
gen2k26ver2;sulfion-larrup-camused.inter;1;0.999930;True
gen2k26ver2;prefab-jonque-yeraver.org;1;0.990216;True
gen2k26ver2;hostship-joceline-hornpipe.inter;1;0.999904;True
gen2k26ver2;garcinia-timbal-safety.org;0;0.000044;False
gen2k26ver2;unrailed-trapball-stage.inter;1;0.983470;True
gen2k26ver2;roborant-linkboy-peguan.net;0;0.047426;False
gen2k26ver2;assagai-stiletto-xerophil.inter;0;0.000038;False
gen2k26ver2;exceeder-hasher-timeous.inter;1;0.999982;True
gen2k26ver2;outvigil-denticle-djerib.com;1;0.999938;True
gen2k26ver2;unfought-vire-ponderal.ai;1;0.998812;True
gen2k26ver2;ascones-bladed-wonderer.net;1;0.995018;True
gen2k26ver2;reach-slimer-unsicker.com;1;0.999979;True
gen2k26ver2;safener-scyphae-tonally.com;1;0.997488;True
gen2k26ver2;corbeil-malarkey-manas.org;0;0.007636;False
gen2k26ver2;venetian-delubrum-rescript.org;0;0.000029;False
gen2k26ver2;thane-napoo-hasher.com;0;0.000034;False
gen2k26ver2;algebra-zonurus-joebush.com;0;0.032344;False
gen2k26ver2;coving-uirina-vitis.inter;0;0.017309;False
gen2k26ver2;yeomanry-tajik-foregame.net;0;0.000028;False
gen2k26ver2;nepouite-interrun-quab.ai;0;0.277228;False
gen2k26ver2;orthitic-skip-dragade.ai;0;0.416797;False
gen2k26ver2;truly-pishu-bandog.ai;0;0.000043;False
gen2k26ver2;taise-traction-thilly.ai;0;0.012528;False
gen2k26ver2;dubash-organoid-ossified.inter;1;0.999972;True
gen2k26ver2;prunase-atremble-frot.inter;1;0.999972;True
gen2k26ver2;payeny-tragical-unrooted.ai;1;0.999977;True
gen2k26ver2;schedar-henbit-adenose.com;1;0.939913;True
gen2k26ver2;hester-neogene-havel.org;0;0.308919;False
gen2k26ver2;unceded-buirdly-nashira.ai;0;0.019124;False
gen2k26ver2;kinase-subchela-utile.inter;1;0.999982;True
gen2k26ver2;anopla-lurdan-uparm.inter;0;0.000034;False
gen2k26ver2;sheeter-unbeast-termitid.net;1;0.999973;True
gen2k26ver2;kodaker-mains-casavi.org;0;0.000043;False
gen2k26ver2;plangent-fidge-woodcock.ai;0;0.000234;False
gen2k26ver2;venue-tadousac-pricks.net;1;0.999910;True
gen2k26ver2;postally-erectly-ascella.net;1;0.999938;True
gen2k26ver2;seemer-eurus-limeade.ai;1;0.999979;True
gen2k26ver2;plunger-rebasis-dourly.org;1;0.999970;True
gen2k26ver2;muncheel-solen-kemp.com;0;0.007346;False
gen2k26ver2;cheapen-darling-tanager.org;0;0.022457;False
gen2k26ver2;acting-bountied-amoebaea.net;0;0.009340;False
gen2k26ver2;sproat-ensuant-sanche.com;1;0.998611;True
gen2k26ver2;accloy-immunist-savery.com;0;0.075041;False
gen2k26ver2;atlas-rambutan-tamachek.com;0;0.000029;False
gen2k26ver2;fuchsia-sanctum-misform.org;0;0.014064;False
gen2k26ver2;evilly-sleeky-unction.com;0;0.000032;False
gen2k26ver2;croceous-axoidean-weekwam.org;1;0.999751;True
gen2k26ver2;doegling-vivify-thalia.org;1;0.999869;True
